source_row,name,city,state,country,type,should_write,written_raw,written_status,drew_one_raw,drew_status,wrote_thank_feb2020,website,instagram,twitter,existing_site_match,existing_site_id,existing_site_path,candidate_site_names
7757,Geneva Lake Brewing Co,Lake Geneva,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7758,Tyranena Brewing Co,Lake Mills,WI,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7759,Sunshine Brewing Company,Lake Mills,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7760,Thumb Knuckle Brewing Company,Luxemburg,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7761,Old Sugar Distillery,Madison,WI,,,,2019-11-13T00:00:00,confirmed_date,yes,confirmed_yes,yes,,,,unmatched,,,
7762,One Barrel Brewing Company,Madison,WI,,Micro,,2019-11-13T00:00:00,confirmed_date,yes,confirmed_yes,yes,,,,unmatched,,,
7763,ALT Brew / Greenview Brewing LLC,Madison,WI,,Micro,,2020-04-11T00:00:00,confirmed_date,yes,confirmed_yes,,,,,unmatched,,,
7764,stephkempf,Madison,WI,,RAoC,,yes,confirmed_yes,yes,confirmed_yes,yes,,,,unmatched,,,
7765,Ale Asylum,Madison,WI,,Regional,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7766,Bos Meadery,Madison,WI,,,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7767,Flix Brewhouse - Madison,Madison,WI,,Brewpub,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7768,State Line Distillery,Madison,WI,,,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7769,Vintage Brewing Co,Madison,WI,,Brewpub,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7770,Great Dane Pub and Brewing Co - Downtown,Madison,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7771,Great Dane Pub and Brewing Co -- Hilldale,Madison,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7772,Lucky’s 1313 Brewpub,Madison,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7773,Karben4 Brewing,Madison,WI,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7774,Working Draft Beer Company,Madison,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7775,Next Door Brewing Company,Madison,WI,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7776,Delta Beer Lab,Madison,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7777,Funk Factory Geuzeria,Madison,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7778,Giant Jones Brewing LLC,Madison,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7779,Rockhound Brewing Co,Madison,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
7780,Some Nerve Brewing Company,Manitowish Waters,WI,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7781,Courthouse Pub,Manitowoc,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7782,Petskull Brewing,Manitowoc,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7783,Railhouse Restaurant and Brewery,Marinette,WI,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7784,Pigeon River Brewing,Marion,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
7785,Blue Heron Brew Pub,Marshfield,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
7786,Old Bavarian Brewing Co,Menasha,WI,,,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7787,Zymurgy Brewing Co,Menomonie,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7788,Brewery Nonic,Menomonie,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7789,Lucette Brewing Co,Menomonie,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7790,Sawmill Brewing Co,Merrill,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
7791,Capital Brewery Co Inc,Middleton,WI,,Micro,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7792,Lakefront Brewery Inc,Milwaukee,WI,,Regional,,12/20.2019,date_needs_review,yes,confirmed_yes,,,,,unmatched,,,
7793,MobCraft Beer,Milwaukee,WI,,Micro,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7794,Pabst Milwaukee Brewery,Milwaukee,WI,,Largge,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7795,Company Brewing,MILWAUKEE,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7796,Eagle Park Brewing Company,Milwaukee,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7797,Good City Brewing Company,Milwaukee,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7798,Milwaukee Ale House,Milwaukee,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7799,Buffalo Water Beer Co,Milwaukee,WI,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7800,Component Brewing Co,Milwaukee,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7801,Fat Boy Brewing Co,Milwaukee,WI,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7802,Leinenkugel’s 10th Street Brewery,Milwaukee,WI,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7803,Milwaukee Brewing Company,Milwaukee,WI,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7804,Rock Bottom Brewery - Milwaukee,Milwaukee,WI,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7805,The Crafter Space,Milwaukee,WI,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7806,Urban Harvest Brewing,Milwaukee,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7807,Vennture Brew Co,Milwaukee,WI,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7808,Vernacular Brewing Company,Milwaukee,WI,,Proprietor,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7809,Water Street Brewery,Milwaukee,WI,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7810,1840 Brewing Company,Milwaukee,WI,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7811,Enlightened Brewing Company,Milwaukee,WI,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7812,New Barons Brewing Cooperative,Milwaukee,WI,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7813,Big Head Brewing Co.,Milwaukee,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7814,Black Husky Brewing LLC,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7815,"Broken Bat Brewing Company, LLC",Milwaukee,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7816,City Lights Brewing Co.,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7817,Gathering Place Brewing Company,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7818,Good City Brewing Company,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7819,Milwaukee Brewing Co - Production Facility,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7820,Third Space Brewing,Milwaukee,WI,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
7821,"Brewery Creek Inn, Restaurant and Brewery",Mineral Point,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7822,Minocqua Brewing Co,Minocqua,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
7823,Minhas Craft Brewery,Monroe,WI,,Regional,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7824,"Bullquarian Brewhouse, LLC",Monroe,WI,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7825,Mosinee Brewing Company,Mosinee,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7826,"Grumpy Troll, The",Mount Horeb,WI,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7827,Barrel 41 Brewing Co,Neenah,WI,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7828,Lion’s Tail Brewing,Neenah,WI,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
7829,New Glarus Brewing Co,New Glarus,WI,,Regional,,2019-05-31T00:00:00,confirmed_date,yes,confirmed_yes,yes,,,,exact,new-glarus-brewing-co,content/breweries/new-glarus-brewing-co.md,
7830,Barley Johns Brewpub,New Richmond,WI,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
7831,Water Street Brewery - Oak Creek,Oak Creek,WI,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
